course_title,course_organization,course_certificate_type,course_rating,course_review_num,course_time,course_difficulty,course_students_enrolled,course_url,course_skills,course_tools,course_summary,course_description
Data Science: Statistics and Machine Learning Specialization,Not Specified,Professional Certificate,,197,3 Months,Advanced,1,https://www.coursera.org/specializations/data-science-statistics-machine-learning,Not Specified,Not Specified,Not Specified,Not Specified
Data Visualization with Tableau Specialization,Not Specified,Professional Certificate,,323,4 Weeks,Advanced,279,https://www.coursera.org/specializations/data-visualization,Not Specified,Not Specified,Not Specified,Not Specified
Data Visualization & Business Intelligence Specialization,Not Specified,Professional Certificate,,811,4 Weeks,Advanced,33,https://www.coursera.org/specializations/data-visualization-business-intelligence,Not Specified,Not Specified,Not Specified,Not Specified
Data Visualization Specialization,Not Specified,Professional Certificate,,7,12 Weeks,Advanced,1,https://www.coursera.org/specializations/data-visualization-dv,Not Specified,Not Specified,Not Specified,Not Specified
Data Visualization Primer: Tools & Techniques Specialization,Not Specified,Professional Certificate,,681,4 Weeks,Advanced,3,https://www.coursera.org/specializations/data-visualization-primer-tools-and-techniques,Not Specified,Not Specified,Not Specified,Not Specified
Data Warehousing for Business Intelligence Specialization,Not Specified,Professional Certificate,,126,8 Months,Advanced,56,https://www.coursera.org/specializations/data-warehousing,Not Specified,Not Specified,Not Specified,Not Specified
Deep Learning Specialization,Not Specified,Professional Certificate,,80,3 Months,Advanced,9,https://www.coursera.org/specializations/deep-learning,Not Specified,Not Specified,Not Specified,Not Specified
Deep Learning Engineering Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,40,https://www.coursera.org/specializations/deep-learning-engineering,Not Specified,Not Specified,Not Specified,Not Specified
Deep Learning for Healthcare Specialization,Not Specified,Professional Certificate,,49,2 Months,Advanced,11,https://www.coursera.org/specializations/deep-learning-healthcare,Not Specified,Not Specified,Not Specified,Not Specified
Design of Experiments Specialization,Not Specified,Professional Certificate,,382,4 Weeks,Advanced,28,https://www.coursera.org/specializations/design-experiments,Not Specified,Not Specified,Not Specified,Not Specified
IBM & Darden Digital Strategy Specialization,Not Specified,Professional Certificate,,105,4 Weeks,Advanced,621,https://www.coursera.org/specializations/digital-strategy,Not Specified,Not Specified,Not Specified,Not Specified
Edge AI for Microcontrollers Specialization,Not Specified,Professional Certificate,,887,8 Weeks,Advanced,54,https://www.coursera.org/specializations/edge-ai-mcu,Not Specified,Not Specified,Not Specified,Not Specified
Exam Prep (NCA-GENL): NVIDIA-Certified Generative AI LLMs Specialization,Not Specified,Professional Certificate,,52,16 Weeks,Advanced,117,https://www.coursera.org/specializations/exam-prep-nca-genl-nvidia-certified-generative-ai-llms-associate,Not Specified,Not Specified,Not Specified,Not Specified
Apply Excel Skills for Data Analysis Foundations Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/excel-data-analysis-foundations,Not Specified,Not Specified,Not Specified,Not Specified
Statistics and Data Analysis with Excel Specialization,Not Specified,Professional Certificate,,108,4 Weeks,Advanced,1,https://www.coursera.org/specializations/excel-for-statistics-and-data-analysis,Not Specified,Not Specified,Not Specified,Not Specified
Executive Data Science Specialization,Not Specified,Professional Certificate,,199,4 Weeks,Advanced,1,https://www.coursera.org/specializations/executive-data-science,Not Specified,Not Specified,Not Specified,Not Specified
Explainable AI (XAI) Specialization,Not Specified,Professional Certificate,,83,4 Weeks,Advanced,0,https://www.coursera.org/specializations/explainable-artificial-intelligence-xai,Not Specified,Not Specified,Not Specified,Not Specified
Foundations of Neural Networks Specialization,Not Specified,Professional Certificate,,24,12 Weeks,Advanced,0,https://www.coursera.org/specializations/foundations-of-neural-networks,Not Specified,Not Specified,Not Specified,Not Specified
Foundations of Probability and Statistics Specialization,Not Specified,Professional Certificate,,347,3 Months,Advanced,39,https://www.coursera.org/specializations/foundations-probability-statistics,Not Specified,Not Specified,Not Specified,Not Specified
"Data Engineering, Big Data, and Machine Learning on GCP Specialization",Not Specified,Professional Certificate,,392,4 Weeks,Advanced,4,https://www.coursera.org/specializations/gcp-data-machine-learning,Not Specified,Not Specified,Not Specified,Not Specified
GenAI Deployment & Governance Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,990,https://www.coursera.org/specializations/genai-deployment-governance,Not Specified,Not Specified,Not Specified,Not Specified
Generative Adversarial Networks (GANs) Specialization,Not Specified,Professional Certificate,,370,2 Months,Advanced,134,https://www.coursera.org/specializations/generative-adversarial-networks-gans,Not Specified,Not Specified,Not Specified,Not Specified
Generative AI Assistants Specialization,Not Specified,Professional Certificate,,8,4 Weeks,Advanced,1,https://www.coursera.org/specializations/generative-ai-assistants,Not Specified,Not Specified,Not Specified,Not Specified
Generative AI Automation Specialization,Not Specified,Professional Certificate,,139,4 Weeks,Advanced,1,https://www.coursera.org/specializations/generative-ai-automation,Not Specified,Not Specified,Not Specified,Not Specified
Generative AI Data Analyst Specialization,Not Specified,Professional Certificate,,548,4 Weeks,Advanced,0,https://www.coursera.org/specializations/generative-ai-data-analyst,Not Specified,Not Specified,Not Specified,Not Specified
Generative AI Engineering with LLMs Specialization,Not Specified,Professional Certificate,,970,3 Months,Advanced,71,https://www.coursera.org/specializations/generative-ai-engineering-with-llms,Not Specified,Not Specified,Not Specified,Not Specified
Generative AI for Automation Specialization,Not Specified,Professional Certificate,,19,12 Weeks,Advanced,159,https://www.coursera.org/specializations/generative-ai-for-automation,Not Specified,Not Specified,Not Specified,Not Specified
Generative AI for Business Consultants Specialization,Not Specified,Professional Certificate,,229,4 Weeks,Advanced,3,https://www.coursera.org/specializations/generative-ai-for-business-consultants,Not Specified,Not Specified,Not Specified,Not Specified
Generative AI for Data Analysts Specialization,Not Specified,Professional Certificate,,578,8 Weeks,Advanced,391,https://www.coursera.org/specializations/generative-ai-for-data-analysts,Not Specified,Not Specified,Not Specified,Not Specified
Generative AI for Data Scientists Specialization,Not Specified,Professional Certificate,,640,1 Months,Advanced,391,https://www.coursera.org/specializations/generative-ai-for-data-scientists,Not Specified,Not Specified,Not Specified,Not Specified
Generative AI Fundamentals Specialization,Not Specified,Professional Certificate,,948,4 Weeks,Advanced,4,https://www.coursera.org/specializations/generative-ai-for-everyone,Not Specified,Not Specified,Not Specified,Not Specified
Generative AI for Sales Specialization,Not Specified,Professional Certificate,,33,4 Weeks,Advanced,1,https://www.coursera.org/specializations/generative-ai-for-sales,Not Specified,Not Specified,Not Specified,Not Specified
Generative AI for Software Engineers & Developers Specialization,Not Specified,Professional Certificate,,0,4 Months,Advanced,159,https://www.coursera.org/specializations/generative-ai-for-software-engineers-developers,Not Specified,Not Specified,Not Specified,Not Specified
Genomic Data Science Specialization,Not Specified,Professional Certificate,,802,4 Weeks,Advanced,75,https://www.coursera.org/specializations/genomic-data-science,Not Specified,Not Specified,Not Specified,Not Specified
Geospatial Foundations & Python Tooling Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/geospatial-foundations-python-tooling,Not Specified,Not Specified,Not Specified,Not Specified
Geographic Information Systems (GIS) Specialization,Not Specified,Professional Certificate,,472,2 Months,Advanced,215,https://www.coursera.org/specializations/gis,Not Specified,Not Specified,Not Specified,Not Specified
"GIS, Mapping, and Spatial Analysis Specialization",Not Specified,Professional Certificate,,67,2 Months,Advanced,118,https://www.coursera.org/specializations/gis-mapping-spatial-analysis,Not Specified,Not Specified,Not Specified,Not Specified
Google Data Analysis with Python Specialization,Not Specified,Professional Certificate,,124,4 Weeks,Advanced,16,https://www.coursera.org/specializations/google-data-analysis-with-python,Not Specified,Not Specified,Not Specified,Not Specified
Google Data-Driven Decision Making Specialization,Not Specified,Professional Certificate,,65,4 Weeks,Advanced,16,https://www.coursera.org/specializations/google-data-driven-decision-making,Not Specified,Not Specified,Not Specified,Not Specified
Hands-on Agentic AI: Building Intelligent Agents Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,990,https://www.coursera.org/specializations/hands-on-agentic-ai-building-intelligent-agents,Not Specified,Not Specified,Not Specified,Not Specified
"Harnessing LLMs: Strategy, Fine-Tuning & Evaluation Specialization",Not Specified,Professional Certificate,,74,4 Weeks,Advanced,4,https://www.coursera.org/specializations/harnessing-llms-strategy-fine-tuning-and-evaluation,Not Specified,Not Specified,Not Specified,Not Specified
IBM AI Foundations for Business Specialization,Not Specified,Professional Certificate,,551,4 Weeks,Advanced,1,https://www.coursera.org/specializations/ibm-ai-foundations-for-business,Not Specified,Not Specified,Not Specified,Not Specified
IBM Introduction to Machine Learning Specialization,Not Specified,Professional Certificate,,363,2 Months,Advanced,67,https://www.coursera.org/specializations/ibm-intro-machine-learning,Not Specified,Not Specified,Not Specified,Not Specified
Introduction to Data Science Specialization,Not Specified,Professional Certificate,,913,4 Weeks,Advanced,829,https://www.coursera.org/specializations/introduction-data-science,Not Specified,Not Specified,Not Specified,Not Specified
Introduction to Data Science Techniques Specialization,Not Specified,Professional Certificate,,22,6 Months,Advanced,2,https://www.coursera.org/specializations/introduction-to-data-science-techniques,Not Specified,Not Specified,Not Specified,Not Specified
Introduction to Healthcare Data Analytics Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,465,https://www.coursera.org/specializations/introduction-to-healthcare-data-analytics,Not Specified,Not Specified,Not Specified,Not Specified
Data Science Specialization,Not Specified,Professional Certificate,,945,7 Months,Advanced,1,https://www.coursera.org/specializations/jhu-data-science,Not Specified,Not Specified,Not Specified,Not Specified
Data Visualization & Dashboarding with R Specialization,Not Specified,Professional Certificate,,450,2 Months,Advanced,0,https://www.coursera.org/specializations/jhu-data-visualization-dashboarding-with-r,Not Specified,Not Specified,Not Specified,Not Specified
Leadership Strategies for AI and Generative AI Specialization,Not Specified,Professional Certificate,,208,4 Weeks,Advanced,2,https://www.coursera.org/specializations/leadership-strategies-for-ai-and-generative-ai,Not Specified,Not Specified,Not Specified,Not Specified
Learn SQL Basics for Data Science Specialization,Not Specified,Professional Certificate,,321,2 Months,Advanced,42,https://www.coursera.org/specializations/learn-sql-basics-data-science,Not Specified,Not Specified,Not Specified,Not Specified
Leverage Data Science for a More Agile Supply Chain Specialization,Not Specified,Professional Certificate,,570,12 Weeks,Advanced,0,https://www.coursera.org/specializations/leverage-data-science-agile-supply-chain,Not Specified,Not Specified,Not Specified,Not Specified
Linear Algebra from Elementary to Advanced Specialization,Not Specified,Professional Certificate,,228,4 Weeks,Advanced,0,https://www.coursera.org/specializations/linear-algebra-elementary-to-advanced,Not Specified,Not Specified,Not Specified,Not Specified
LLM Application Engineering and Development Certification Specialization,Not Specified,Professional Certificate,,15,4 Weeks,Advanced,66,https://www.coursera.org/specializations/llm-application-engineering-and-development-certification,Not Specified,Not Specified,Not Specified,Not Specified
"LLM Engineering: Prompting, Fine-Tuning, Optimization & RAG Specialization",Not Specified,Professional Certificate,,0,8 Weeks,Advanced,159,https://www.coursera.org/specializations/llm-engineering-prompting-fine-tuning-optimization-rag,Not Specified,Not Specified,Not Specified,Not Specified
"LLM Engineering That Works: Prompting, Tuning, and Retrieval Specialization",Not Specified,Professional Certificate,,0,2 Months,Advanced,61,https://www.coursera.org/specializations/llm-engineering-that-works-prompting-tuning-and-retrieval,Not Specified,Not Specified,Not Specified,Not Specified
LLM Optimization & Evaluation Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,2,https://www.coursera.org/specializations/llm-optimization-evaluation,Not Specified,Not Specified,Not Specified,Not Specified
Machine Learning Specialization,Not Specified,Professional Certificate,,267,2 Months,Advanced,499,https://www.coursera.org/specializations/machine-learning,Not Specified,Not Specified,Not Specified,Not Specified
Machine Learning Specialization,Not Specified,Professional Certificate,3.0,507,2 Months,Advanced,9,https://www.coursera.org/specializations/machine-learning-introduction,Not Specified,Not Specified,Not Specified,Not Specified
Machine Learning and Reinforcement Learning in Finance Specialization,Not Specified,Professional Certificate,,820,2 Months,Advanced,0,https://www.coursera.org/specializations/machine-learning-reinforcement-finance,Not Specified,Not Specified,Not Specified,Not Specified
Machine Learning: Theory and Hands-on Practice with Python Specialization,Not Specified,Professional Certificate,,28,4 Weeks,Advanced,3,https://www.coursera.org/specializations/machine-learning-specialization,Algorithms; Embeddings; Large Language Modeling; Natural Language Processing; Network Architecture; Network Model; Recurrent Neural Networks (RNNs),Keras (Neural Network Library); PyTorch (Machine Learning Library); Scikit Learn (Machine Learning Library); Vision Transformer (ViT),Not Specified,Not Specified
Machine Learning for Supply Chains Specialization,Not Specified,Professional Certificate,,86,4 Weeks,Advanced,983,https://www.coursera.org/specializations/machine-learning-supply-chain,Not Specified,Not Specified,Not Specified,Not Specified
Machine Learning on Google Cloud Specialization,Not Specified,Professional Certificate,,773,4 Weeks,Advanced,4,https://www.coursera.org/specializations/machine-learning-tensorflow-gcp,Not Specified,Not Specified,Not Specified,Not Specified
Machine Learning for Trading Specialization,Not Specified,Professional Certificate,,182,4 Weeks,Advanced,180,https://www.coursera.org/specializations/machine-learning-trading,Not Specified,Not Specified,Not Specified,Not Specified
Market Research Statistical Analysis & Data Visualization Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,20,https://www.coursera.org/specializations/market-research-statistical-analysis-data-visualization,Not Specified,Not Specified,Not Specified,Not Specified
"Mastering Claude AI: Prompting, APIs, RAG, and MCP Specialization",Not Specified,Professional Certificate,,0,8 Weeks,Advanced,0,https://www.coursera.org/specializations/mastering-claude-ai-prompting-apis-rag-and-mcp,Not Specified,Not Specified,Not Specified,Not Specified
Mastering DeepSeek.ai: From Fundamentals to Advanced Skills Specialization,Not Specified,Professional Certificate,,57,12 Weeks,Advanced,403,https://www.coursera.org/specializations/mastering-deepseek-ai-from-fundamentals-to-advanced-skills,AI Enablement; Automation; Debugging; Email Automation; Embeddings; Large Language Modeling; Natural Language Processing; Operational Efficiency; Retrieval-Augmented Generation; Workflow Management,Agentic Workflows; AI Workflows; Application Programming Interface (API); Deepseek; DeepSeek API; Generative AI; Make.com; Model Deployment; No-Code Development; Prompt Engineering,Not Specified,Not Specified
"Mastering NLP: Tokenization, Sentiment Analysis & Neural MT Specialization",Not Specified,Professional Certificate,,7,4 Months,Advanced,0,https://www.coursera.org/specializations/mastering-nlp-tokenization-sentiment-analysis-neural-mt,Not Specified,Not Specified,Not Specified,Not Specified
Mastering Power BI for Data Analytics & Storytelling Specialization,Not Specified,Professional Certificate,,37,12 Weeks,Advanced,159,https://www.coursera.org/specializations/mastering-power-bi-data-analytics-storytelling,Not Specified,Not Specified,Not Specified,Not Specified
Mathematical Foundations for Data Science and Analytics Specialization,Not Specified,Professional Certificate,,12,4 Weeks,Advanced,4,https://www.coursera.org/specializations/mathematical-foundations-for-data-science-and-analysis,Not Specified,Not Specified,Not Specified,Not Specified
Mathematics for Machine Learning Specialization,Not Specified,Professional Certificate,,48,4 Weeks,Advanced,495,https://www.coursera.org/specializations/mathematics-machine-learning,Not Specified,Not Specified,Not Specified,Not Specified
Microsoft 365 Copilot for Leaders Specialization,Not Specified,Professional Certificate,,859,4 Weeks,Advanced,1,https://www.coursera.org/specializations/microsoft-365-copilot-for-leaders,Not Specified,Not Specified,Not Specified,Not Specified
AI-Enhanced Data Analysis: From Raw Data to Deep Insights Specialization,Not Specified,Professional Certificate,,509,3 Months,Advanced,2,https://www.coursera.org/specializations/microsoft-ai-enhanced-data-analysis,Not Specified,Not Specified,Not Specified,Not Specified
Microsoft Azure AI Fundamentals AI-900 Exam Prep Specialization,Not Specified,Professional Certificate,,555,4 Weeks,Advanced,2,https://www.coursera.org/specializations/microsoft-azure-ai-900-ai-fundamentals,Not Specified,Not Specified,Not Specified,Not Specified
Microsoft Azure Data Fundamentals DP-900 Exam Prep Specialization,Not Specified,Professional Certificate,,904,4 Weeks,Advanced,2,https://www.coursera.org/specializations/microsoft-azure-dp-900-data-fundamentals,Azure Synapse Analytics; Cloud Services; Database Administration; Data Architecture; Data Processing; Data Storage; Data Store; Data Warehousing; Databases; Database Management; SQL,Cloud Storage; Data Lakes; Database Systems; Databricks; Microsoft Azure; MySQL; NoSQL; Power BI; Relational Databases,Not Specified,Not Specified
Microsoft Power BI: Data Analysis Professional Specialization,Not Specified,Professional Certificate,,9,4 Weeks,Advanced,26,https://www.coursera.org/specializations/microsoft-power-bi-data-analysis-professional,Not Specified,Not Specified,Not Specified,Not Specified
MLOps | Machine Learning Operations Specialization,Not Specified,Professional Certificate,,602,6 Months,Advanced,271,https://www.coursera.org/specializations/mlops-machine-learning-duke,Not Specified,Not Specified,Not Specified,Not Specified
Modeling and Predicting Climate Anomalies Specialization,Not Specified,Professional Certificate,,13,4 Weeks,Advanced,4,https://www.coursera.org/specializations/modeling-predicting-climate-anomalies,Not Specified,Not Specified,Not Specified,Not Specified
"Modern Data Analytics with Python, Excel & Generative AI Specialization",Not Specified,Professional Certificate,,457,4 Weeks,Advanced,8,https://www.coursera.org/specializations/modern-data-analytics-with-python-excel-and-genai,Not Specified,Not Specified,Not Specified,Not Specified
More Applied Data Science with Python Specialization,Not Specified,Professional Certificate,,15,3 Months,Advanced,329,https://www.coursera.org/specializations/more-applied-data-science-with-python,Not Specified,Not Specified,Not Specified,Not Specified
Natural Language Processing Specialization,Not Specified,Professional Certificate,,185,3 Months,Advanced,1,https://www.coursera.org/specializations/natural-language-processing,Not Specified,Not Specified,Not Specified,Not Specified
Next-Gen Workplace Automation with GenAI Specialization,Not Specified,Professional Certificate,,414,4 Weeks,Advanced,71,https://www.coursera.org/specializations/next-gen-workplace-automation-with-genai,Not Specified,Not Specified,Not Specified,Not Specified
Apply OpenCV for Real-Time Computer Vision Projects Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/opencv-real-time-computer-vision-specialization,Not Specified,Not Specified,Not Specified,Not Specified
Oracle PL/SQL 21c: Programming & Triggers Specialization,Not Specified,Professional Certificate,,54,4 Weeks,Advanced,0,https://www.coursera.org/specializations/oracle-plsql-21c-programming-triggers,Not Specified,Not Specified,Not Specified,Not Specified
Oracle SQL 21c: Database Design & Query Mastery Specialization,Not Specified,Professional Certificate,,30,4 Weeks,Advanced,0,https://www.coursera.org/specializations/oracle-sql-21c-database-design-query-mastery,Not Specified,Not Specified,Not Specified,Not Specified
AI Engineering Masterclass: From Zero to AI Hero Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/packt-ai-engineering-masterclass-from-zero-to-ai-hero,Not Specified,Not Specified,Not Specified,Not Specified
"Data Science Essentials: Analysis, Statistics, and ML Specialization",Not Specified,Professional Certificate,,29,4 Weeks,Advanced,479,https://www.coursera.org/specializations/packt-data-science-essentials-analysis-statistics-and-ml,Not Specified,Not Specified,Not Specified,Not Specified
Google Colab for Data Science & AI using Python Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,479,https://www.coursera.org/specializations/packt-google-colab-for-data-science-ai-using-python,Not Specified,Not Specified,Not Specified,Not Specified
Keras Deep Learning & Generative Adversarial Networks (GAN) Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,479,https://www.coursera.org/specializations/packt-keras-deep-learning-and-generative-adversarial-networks-gan,Not Specified,Not Specified,Not Specified,Not Specified
"Machine Learning, Data Science and Generative AI with Python Specialization",Not Specified,Professional Certificate,,5,4 Weeks,Advanced,0,https://www.coursera.org/specializations/packt-machine-learning-data-science-and-generative-ai-and-python,Not Specified,Not Specified,Not Specified,Not Specified
Master Microsoft Excel & 365 Apps: Beginner to Advanced Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,479,https://www.coursera.org/specializations/packt-master-microsoft-excel-and-365-apps-beginner-to-advanced,Not Specified,Not Specified,Not Specified,Not Specified
Natural Language Processing with Real-World Projects Specialization,Not Specified,Professional Certificate,,10,4 Weeks,Advanced,0,https://www.coursera.org/specializations/packt-natural-language-processing-with-real-world-projects,Not Specified,Not Specified,Not Specified,Not Specified
Recommender Systems Specialization,Not Specified,Professional Certificate,,6,4 Weeks,Advanced,479,https://www.coursera.org/specializations/packt-recommender-systems,Not Specified,Not Specified,Not Specified,Not Specified
Maximum Performance and Technology in Sports Specialization,Not Specified,Professional Certificate,,0,2 Months,Advanced,0,https://www.coursera.org/specializations/performance-technology-in-sports,Not Specified,Not Specified,Not Specified,Not Specified
"Pixels, Waveforms & Words: Engineering Multimodal AI Systems Specialization",Not Specified,Professional Certificate,,0,4 Weeks,Advanced,40,https://www.coursera.org/specializations/pixels-waveforms-words-engineering-multimodal-ai-systems,Not Specified,Not Specified,Not Specified,Not Specified
Practical Data Science for Data Analysts Specialization,Not Specified,Professional Certificate,,30,12 Weeks,Advanced,0,https://www.coursera.org/specializations/practical-data-science-for-data-analysts,Not Specified,Not Specified,Not Specified,Not Specified
Practical Data Science with MATLAB Specialization,Not Specified,Professional Certificate,,56,8 Weeks,Advanced,49,https://www.coursera.org/specializations/practical-data-science-matlab,Not Specified,Not Specified,Not Specified,Not Specified
Probabilistic Graphical Models Specialization,Not Specified,Professional Certificate,,549,4 Months,Advanced,0,https://www.coursera.org/specializations/probabilistic-graphical-models,Not Specified,Not Specified,Not Specified,Not Specified
Product Analytics Unlocked: Metrics to Meaningful Insight Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,61,https://www.coursera.org/specializations/product-analytics-unlocked-metrics-to-meaningful-insights,Not Specified,Not Specified,Not Specified,Not Specified
Prompt Engineering Specialization,Not Specified,Professional Certificate,,18,4 Weeks,Advanced,1,https://www.coursera.org/specializations/prompt-engineering,Not Specified,Not Specified,Not Specified,Not Specified
Google Prompting Essentials Specialization,Not Specified,Professional Certificate,,895,4 Hours,Advanced,16,https://www.coursera.org/specializations/prompting-essentials-google,Not Specified,Not Specified,Not Specified,Not Specified
PySpark for Data Science Specialization,Not Specified,Professional Certificate,,0,4 Months,Advanced,0,https://www.coursera.org/specializations/pyspark-for-data-science,Not Specified,Not Specified,Not Specified,Not Specified
Python for Real-World Data Analysis Specialization,Not Specified,Professional Certificate,,89,4 Weeks,Advanced,4,https://www.coursera.org/specializations/python-real-world-data-analysis,Not Specified,Not Specified,Not Specified,Not Specified
Recommender Systems Specialization,Not Specified,Professional Certificate,,833,2 Months,Advanced,220,https://www.coursera.org/specializations/recommender-systems,Not Specified,Not Specified,Not Specified,Not Specified
Reinforcement Learning Specialization,Not Specified,Professional Certificate,,585,2 Months,Advanced,114,https://www.coursera.org/specializations/reinforcement-learning,Not Specified,Not Specified,Not Specified,Not Specified
Researcher's Guide to Omic Data Specialization,Not Specified,Professional Certificate,,35,8 Weeks,Advanced,8,https://www.coursera.org/specializations/researchers-guide-to-omic-data,Not Specified,Not Specified,Not Specified,Not Specified
Responsible Generative AI Specialization,Not Specified,Professional Certificate,,344,4 Weeks,Advanced,8,https://www.coursera.org/specializations/responsible-generative-ai,Not Specified,Not Specified,Not Specified,Not Specified
Rust Programming Specialization,Not Specified,Professional Certificate,,287,4 Months,Advanced,271,https://www.coursera.org/specializations/rust-programming,Not Specified,Not Specified,Not Specified,Not Specified
Data Literacy: Exploring and Visualizing Data Specialization,Not Specified,Professional Certificate,,50,4 Weeks,Advanced,1,https://www.coursera.org/specializations/sas-data-literacy,Not Specified,Not Specified,Not Specified,Not Specified
Spark and Python for Big Data with PySpark Specialization,Not Specified,Professional Certificate,,89,4 Weeks,Advanced,271,https://www.coursera.org/specializations/spark-python-big-data-analysis-pyspark,Not Specified,Not Specified,Not Specified,Not Specified
Splunk Analytics & Visualization: From Data to Insights Specialization,Not Specified,Professional Certificate,,0,2 Months,Advanced,0,https://www.coursera.org/specializations/splunk-analytics-visualization-data-insights,Not Specified,Not Specified,Not Specified,Not Specified
Sports Performance Analytics Specialization,Not Specified,Professional Certificate,,280,4 Months,Advanced,32,https://www.coursera.org/specializations/sports-analytics,Not Specified,Not Specified,Not Specified,Not Specified
SQL for Data Analysis and Business Insights Specialization,Not Specified,Professional Certificate,,978,4 Weeks,Advanced,61,https://www.coursera.org/specializations/sql-data-analysis-business-insights,Not Specified,Not Specified,Not Specified,Not Specified
Data Science Foundations: Statistical Inference Specialization,Not Specified,Professional Certificate,,355,3 Months,Advanced,39,https://www.coursera.org/specializations/statistical-inference-for-data-science-applications,Not Specified,Not Specified,Not Specified,Not Specified
Statistical Modeling for Data Science Applications Specialization,Not Specified,Professional Certificate,,61,3 Months,Advanced,0,https://www.coursera.org/specializations/statistical-modeling-for-data-science-applications,Not Specified,Not Specified,Not Specified,Not Specified
Data Analysis with R Specialization,Not Specified,Professional Certificate,,0,4 Months,Advanced,429,https://www.coursera.org/specializations/statistics,Not Specified,Not Specified,Not Specified,Not Specified
Statistics and Applied Data Analysis Specialization,Not Specified,Professional Certificate,,46,3 Months,Advanced,482,https://www.coursera.org/specializations/statistics-and-applied-data-analysis,Not Specified,Not Specified,Not Specified,Not Specified
Statistics with Python Specialization,Not Specified,Professional Certificate,,343,4 Weeks,Advanced,171,https://www.coursera.org/specializations/statistics-with-python,Not Specified,Not Specified,Not Specified,Not Specified
Strategic AI Governance Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,8,https://www.coursera.org/specializations/strategic-ai-governance,Not Specified,Not Specified,Not Specified,Not Specified
Systematic ML Optimization Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,40,https://www.coursera.org/specializations/systematic-ml-optimization,Not Specified,Not Specified,Not Specified,Not Specified
Apply Advanced Tableau Analytics to Real-World Data Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,271,https://www.coursera.org/specializations/tableau-advanced-analytics-real-world-projects,Not Specified,Not Specified,Not Specified,Not Specified
TensorFlow: Advanced Techniques Specialization,Not Specified,Professional Certificate,,690,2 Months,Advanced,600,https://www.coursera.org/specializations/tensorflow-advanced-techniques,Not Specified,Not Specified,Not Specified,Not Specified
TensorFlow: Data and Deployment Specialization,Not Specified,Professional Certificate,,475,4 Weeks,Advanced,600,https://www.coursera.org/specializations/tensorflow-data-and-deployment,Not Specified,Not Specified,Not Specified,Not Specified
Tidyverse Skills for Data Science in R Specialization,Not Specified,Professional Certificate,,110,2 Months,Advanced,19,https://www.coursera.org/specializations/tidyverse-data-science-r,Not Specified,Not Specified,Not Specified,Not Specified
Unlock Business Insights with Microsoft Excel and Power BI Specialization,Not Specified,Professional Certificate,,797,2 Months,Advanced,2,https://www.coursera.org/specializations/unlock-business-insights-with-microsoft-excel-and-power-bi,Not Specified,Not Specified,Not Specified,Not Specified
Vector Database Fundamentals Specialization,Not Specified,Professional Certificate,,74,1 Months,Advanced,1,https://www.coursera.org/specializations/vector-database-fundamentals,Not Specified,Not Specified,Not Specified,Not Specified
"Vector DB Foundations, Embeddings & Search Algorithms Specialization",Not Specified,Professional Certificate,,0,4 Weeks,Advanced,20,https://www.coursera.org/specializations/vector-db-foundations-embeddings-search-algorithms,Not Specified,Not Specified,Not Specified,Not Specified
Vision & Audio AI Systems Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/vision-and-audio-ai-systems,Not Specified,Not Specified,Not Specified,Not Specified
Excel to Power BI: Data Analysis & Business Intelligence Specialization,Not Specified,Professional Certificate,,707,8 Weeks,Advanced,526,https://www.coursera.org/specializations/xlpbi,Not Specified,Not Specified,For Individuals; For Businesses; For Universities; For Governments; Browse; Data Science; Data Analysis,Not Specified
